system:index,MuniCode,date,mean,.geo
20210101_0000000000000000009c,030103,2021-01-01,0.19761809551851967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000009d,030107,2021-01-01,0.21154290802482423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000009e,030101,2021-01-01,0.8391927964480229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000009f,030109,2021-01-01,0.7362065512754887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a0,030104,2021-01-01,0.24989576433194077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a1,030108,2021-01-01,0.2774726470789405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a2,030105,2021-01-01,0.20320051439833173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a3,030204,2021-01-01,0.2691063350049249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a4,030211,2021-01-01,0.2039075582403549,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a5,030201,2021-01-01,0.813976285619435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a6,030213,2021-01-01,0.4789087448575412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a7,030215,2021-01-01,0.29179456026759065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a8,030210,2021-01-01,0.21354549376516946,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000a9,030207,2021-01-01,0.2200228139854532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000aa,030206,2021-01-01,0.1823102804745804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000ab,030214,2021-01-01,0.20459442369436934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000ac,030212,2021-01-01,0.155630181072822,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000ad,030218,2021-01-01,0.245603746831592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000ae,030205,2021-01-01,0.2385179892252478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000af,030217,2021-01-01,0.1964233831897925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b0,030203,2021-01-01,0.1633158878409559,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b1,030209,2021-01-01,0.2930245468586435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b2,030216,2021-01-01,0.47410791054681406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b3,030219,2021-01-01,0.20274358351881486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b4,030202,2021-01-01,0.23373027595964357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b5,030208,2021-01-01,0.201325294633215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b6,030220,2021-01-01,0.22556914561943678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b7,030306,2021-01-01,0.19052297004889904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b8,030302,2021-01-01,0.2220370592943048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000b9,030303,2021-01-01,0.2653210532290829,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000ba,030307,2021-01-01,0.19971925990795864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000bb,030304,2021-01-01,0.22719827528960107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000bc,030301,2021-01-01,0.20402579682378238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000bd,030305,2021-01-01,0.17166125281432687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000be,030402,2021-01-01,0.2398360030051349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000bf,030410,2021-01-01,0.21172662966694952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c0,030417,2021-01-01,0.2467716434188693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c1,030412,2021-01-01,0.22912881241542243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c2,030413,2021-01-01,0.2615863645300958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c3,030406,2021-01-01,0.249968925342012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c4,030403,2021-01-01,0.19387140268701838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c5,030407,2021-01-01,0.2355271171705241,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c6,030408,2021-01-01,0.21660520599317676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c7,030414,2021-01-01,0.2257933772882309,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c8,030401,2021-01-01,0.2386564929202146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000c9,030416,2021-01-01,0.22780571325383106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000ca,030404,2021-01-01,0.23477582109969564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000cb,030405,2021-01-01,0.23023214732213054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000cc,030411,2021-01-01,0.2651525467319976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000cd,030409,2021-01-01,0.20681213160231635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000ce,030415,2021-01-01,0.2892042611459771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000cf,030506,2021-01-01,1.026674855019464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d0,030504,2021-01-01,0.21881791458775815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d1,030501,2021-01-01,0.2549376267158081,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d2,030505,2021-01-01,0.2538199585473872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d3,030503,2021-01-01,0.2577852634963958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d4,030502,2021-01-01,0.17818566238779437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d5,030607,2021-01-01,0.17663398267897965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d6,030604,2021-01-01,0.20805059915169216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d7,030603,2021-01-01,0.20080225684412745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_000000000000000000d8,030608,2021-01-01,0.24847777374662944,"{""type"":""MultiPoint"",""coordinates"":[]}"
