Muni_Code,Muni_Name,Year,Cases,Population,Incidence,Disease
25183,CHOCONTA,2008,4,19174,2.0861583394179617e-4,Malaria
25183,CHOCONTA,2009,6,19881,3.017956843217142e-4,Malaria
25183,CHOCONTA,2010,10,20225,4.944375772558715e-4,Malaria
25183,CHOCONTA,2011,5,21341,2.3429080174312356e-4,Malaria
25183,CHOCONTA,2012,3,21829,1.374318567043841e-4,Malaria
25183,CHOCONTA,2013,0,22682,0,Malaria
25183,CHOCONTA,2014,1,23477,4.259488009541253e-5,Malaria
25183,CHOCONTA,2015,3,24811,1.2091411067671598e-4,Malaria
25183,CHOCONTA,2016,0,25745,0,Malaria
25183,CHOCONTA,2017,1,26799,3.7314825180044035e-5,Malaria
25200,COGUA,2007,0,42700,0,Malaria
25200,COGUA,2008,0,42756,0,Malaria
25200,COGUA,2009,0,43808,0,Malaria
25200,COGUA,2010,0,46250,0,Malaria
25200,COGUA,2011,0,46303,0,Malaria
25200,COGUA,2012,0,52916,0,Malaria
25200,COGUA,2013,0,55532,0,Malaria
25200,COGUA,2014,0,59336,0,Malaria
25200,COGUA,2015,0,62454,0,Malaria
25200,COGUA,2016,0,61725,0,Malaria
25200,COGUA,2017,0,64336,0,Malaria
25214,COTA,2007,0,35831,0,Malaria
25214,COTA,2008,0,36090,0,Malaria
25214,COTA,2009,0,36072,0,Malaria
25214,COTA,2010,0,38051,0,Malaria
25214,COTA,2011,0,41307,0,Malaria
25214,COTA,2012,0,36907,0,Malaria
25214,COTA,2013,0,36380,0,Malaria
25214,COTA,2014,0,37387,0,Malaria
25214,COTA,2015,0,38456,0,Malaria
25214,COTA,2016,0,42090,0,Malaria
25214,COTA,2017,0,43053,0,Malaria
25224,CUCUNUBA,2007,0,5207,0,Malaria
25224,CUCUNUBA,2008,0,4922,0,Malaria
25224,CUCUNUBA,2009,0,5171,0,Malaria
25224,CUCUNUBA,2010,0,5025,0,Malaria
25224,CUCUNUBA,2011,0,5327,0,Malaria
25224,CUCUNUBA,2012,0,5235,0,Malaria
25224,CUCUNUBA,2013,0,5263,0,Malaria
25224,CUCUNUBA,2014,0,5360,0,Malaria
25224,CUCUNUBA,2015,0,5486,0,Malaria
25224,CUCUNUBA,2016,0,5417,0,Malaria
25224,CUCUNUBA,2017,0,5396,0,Malaria
25245,EL COLEGIO,2007,0,15131,0,Malaria
25245,EL COLEGIO,2008,0,15432,0,Malaria
25245,EL COLEGIO,2009,0,16156,0,Malaria
25245,EL COLEGIO,2010,0,16346,0,Malaria
25245,EL COLEGIO,2011,1,17148,5.831583858175881e-5,Malaria
25245,EL COLEGIO,2012,0,16333,0,Malaria
25245,EL COLEGIO,2013,0,16588,0,Malaria
25245,EL COLEGIO,2014,0,17028,0,Malaria
25245,EL COLEGIO,2015,0,17353,0,Malaria
25245,EL COLEGIO,2016,0,17763,0,Malaria
25245,EL COLEGIO,2017,0,18127,0,Malaria
25258,EL PE¥ON,2007,0,3583,0,Malaria
25258,EL PE¥ON,2008,1,3474,2.878526194588371e-4,Malaria
25258,EL PE¥ON,2009,0,3667,0,Malaria
25258,EL PE¥ON,2010,0,3406,0,Malaria
25258,EL PE¥ON,2011,0,3410,0,Malaria
25258,EL PE¥ON,2012,0,3589,0,Malaria
25258,EL PE¥ON,2013,0,3574,0,Malaria
25258,EL PE¥ON,2014,0,3520,0,Malaria
25258,EL PE¥ON,2015,0,3495,0,Malaria
25258,EL PE¥ON,2016,0,3496,0,Malaria
25258,EL PE¥ON,2017,0,3475,0,Malaria
25260,EL ROSAL,2007,1,16425,6.0882800608828e-5,Malaria
25260,EL ROSAL,2008,0,17394,0,Malaria
25260,EL ROSAL,2009,0,18222,0,Malaria
25260,EL ROSAL,2010,0,19498,0,Malaria
25260,EL ROSAL,2011,0,19817,0,Malaria
25260,EL ROSAL,2012,0,19864,0,Malaria
25260,EL ROSAL,2013,0,19828,0,Malaria
25260,EL ROSAL,2014,0,20412,0,Malaria
25260,EL ROSAL,2015,0,19561,0,Malaria
25260,EL ROSAL,2016,0,21307,0,Malaria
25260,EL ROSAL,2017,0,21964,0,Malaria
25269,FACATATIVA,2007,0,95791,0,Malaria
25269,FACATATIVA,2008,0,100068,0,Malaria
25269,FACATATIVA,2009,2,104806,1.908287693452665e-5,Malaria
25269,FACATATIVA,2010,1,108705,9.199208868037349e-6,Malaria
25269,FACATATIVA,2011,0,113147,0,Malaria
25269,FACATATIVA,2012,0,115943,0,Malaria
25269,FACATATIVA,2013,0,120633,0,Malaria
25269,FACATATIVA,2014,0,125170,0,Malaria
25269,FACATATIVA,2015,0,131313,0,Malaria
25269,FACATATIVA,2016,0,135599,0,Malaria
25269,FACATATIVA,2017,0,140741,0,Malaria
25279,FOMEQUE,2007,0,11694,0,Malaria
25279,FOMEQUE,2008,0,12024,0,Malaria
25279,FOMEQUE,2009,0,11548,0,Malaria
25279,FOMEQUE,2010,0,11653,0,Malaria
25279,FOMEQUE,2011,0,11262,0,Malaria
25279,FOMEQUE,2012,0,11096,0,Malaria
25279,FOMEQUE,2013,0,10944,0,Malaria
25279,FOMEQUE,2014,0,10826,0,Malaria
25279,FOMEQUE,2015,0,10809,0,Malaria
25279,FOMEQUE,2016,0,10660,0,Malaria
25279,FOMEQUE,2017,1,10516,9.509319132750095e-5,Malaria
25281,FOSCA,2007,0,3847,0,Malaria
25281,FOSCA,2008,0,4224,0,Malaria
25281,FOSCA,2009,0,4128,0,Malaria
25281,FOSCA,2010,0,4366,0,Malaria
25281,FOSCA,2011,0,4398,0,Malaria
25281,FOSCA,2012,0,4526,0,Malaria
25281,FOSCA,2013,0,4669,0,Malaria
25281,FOSCA,2014,0,4747,0,Malaria
25281,FOSCA,2015,0,4687,0,Malaria
25281,FOSCA,2016,0,4507,0,Malaria
25281,FOSCA,2017,0,4551,0,Malaria
25286,FUNZA,2007,0,65385,0,Malaria
25286,FUNZA,2008,0,70823,0,Malaria
25286,FUNZA,2009,0,74156,0,Malaria
25286,FUNZA,2010,0,75866,0,Malaria
25286,FUNZA,2011,0,83702,0,Malaria
25286,FUNZA,2012,0,99761,0,Malaria
25286,FUNZA,2013,0,108657,0,Malaria
25286,FUNZA,2014,0,120838,0,Malaria
25286,FUNZA,2015,0,143151,0,Malaria
25286,FUNZA,2016,0,136394,0,Malaria
25286,FUNZA,2017,0,148764,0,Malaria
25288,FUQUENE,2007,0,8571,0,Malaria
25288,FUQUENE,2008,0,8320,0,Malaria
25288,FUQUENE,2009,0,7554,0,Malaria
25288,FUQUENE,2010,0,7434,0,Malaria
25288,FUQUENE,2011,0,7462,0,Malaria
25288,FUQUENE,2012,0,8401,0,Malaria
25288,FUQUENE,2013,0,8221,0,Malaria
25288,FUQUENE,2014,0,8019,0,Malaria
25288,FUQUENE,2015,0,7787,0,Malaria
25288,FUQUENE,2016,0,7451,0,Malaria
25288,FUQUENE,2017,0,7348,0,Malaria
25290,FUSAGASUGA,2007,1,103077,9.701485297399032e-6,Malaria
25290,FUSAGASUGA,2008,1,105381,9.48937664284833e-6,Malaria
25290,FUSAGASUGA,2009,3,109433,2.741403415788656e-5,Malaria
25290,FUSAGASUGA,2010,4,112276,3.562649185934661e-5,Malaria
25290,FUSAGASUGA,2011,4,114382,3.497053732230596e-5,Malaria
25290,FUSAGASUGA,2012,0,116768,0,Malaria
25290,FUSAGASUGA,2013,0,120230,0,Malaria
25290,FUSAGASUGA,2014,1,125181,7.988432749378899e-6,Malaria
25290,FUSAGASUGA,2015,0,129358,0,Malaria
25290,FUSAGASUGA,2016,0,132488,0,Malaria
25290,FUSAGASUGA,2017,0,136597,0,Malaria
25293,GACHALA,2007,0,4205,0,Malaria
25293,GACHALA,2008,0,4325,0,Malaria
25293,GACHALA,2009,0,4294,0,Malaria
25293,GACHALA,2010,0,4469,0,Malaria
25293,GACHALA,2011,0,4467,0,Malaria
25293,GACHALA,2012,0,4555,0,Malaria
25293,GACHALA,2013,0,4620,0,Malaria
25293,GACHALA,2014,0,4725,0,Malaria
25293,GACHALA,2015,0,4828,0,Malaria
25293,GACHALA,2016,0,4688,0,Malaria
25293,GACHALA,2017,0,4682,0,Malaria
25295,GACHANCIPA,2007,0,12643,0,Malaria
25295,GACHANCIPA,2008,0,13151,0,Malaria
25295,GACHANCIPA,2009,0,14184,0,Malaria
25295,GACHANCIPA,2010,0,15187,0,Malaria
25295,GACHANCIPA,2011,0,16498,0,Malaria
25295,GACHANCIPA,2012,0,17448,0,Malaria
25295,GACHANCIPA,2013,0,17902,0,Malaria
25295,GACHANCIPA,2014,0,18815,0,Malaria
25295,GACHANCIPA,2015,0,19767,0,Malaria
25295,GACHANCIPA,2016,0,21609,0,Malaria
25295,GACHANCIPA,2017,0,22859,0,Malaria
25297,GACHETA,2007,0,12639,0,Malaria
25297,GACHETA,2008,0,12822,0,Malaria
25297,GACHETA,2009,0,12510,0,Malaria
25297,GACHETA,2010,0,13059,0,Malaria
25297,GACHETA,2011,0,12902,0,Malaria
25297,GACHETA,2012,0,12664,0,Malaria
25297,GACHETA,2013,0,12493,0,Malaria
25297,GACHETA,2014,0,12680,0,Malaria
25297,GACHETA,2015,0,12379,0,Malaria
25297,GACHETA,2016,0,12462,0,Malaria
25297,GACHETA,2017,0,12665,0,Malaria
25299,GAMA,2007,0,2352,0,Malaria
25299,GAMA,2008,0,2214,0,Malaria
25299,GAMA,2009,0,2470,0,Malaria
25299,GAMA,2010,0,2502,0,Malaria
25299,GAMA,2011,0,2538,0,Malaria
25299,GAMA,2012,0,2481,0,Malaria
25299,GAMA,2013,0,2488,0,Malaria
25299,GAMA,2014,0,2494,0,Malaria
25299,GAMA,2015,0,2649,0,Malaria
25299,GAMA,2016,0,2613,0,Malaria
25299,GAMA,2017,0,2587,0,Malaria
25307,GIRARDOT,2007,9,69808,1.2892505157002064e-4,Malaria
25307,GIRARDOT,2008,10,70765,1.4131279587366636e-4,Malaria
25307,GIRARDOT,2009,10,72852,1.3726459122604732e-4,Malaria
25307,GIRARDOT,2010,3,76062,3.944150824327522e-5,Malaria
25307,GIRARDOT,2011,4,73587,5.435742726296764e-5,Malaria
25307,GIRARDOT,2012,0,78251,0,Malaria
25307,GIRARDOT,2013,2,79444,2.5174966013795882e-5,Malaria
25307,GIRARDOT,2014,0,81090,0,Malaria
25307,GIRARDOT,2015,0,82950,0,Malaria
25307,GIRARDOT,2016,0,82361,0,Malaria
25307,GIRARDOT,2017,1,83689,1.1949001660911231e-5,Malaria
25312,GRANADA,2007,0,5199,0,Malaria
25312,GRANADA,2008,0,5324,0,Malaria
25312,GRANADA,2009,0,5522,0,Malaria
25312,GRANADA,2010,0,5622,0,Malaria
25312,GRANADA,2011,0,6418,0,Malaria
25312,GRANADA,2012,0,7390,0,Malaria
25312,GRANADA,2013,0,7763,0,Malaria
25312,GRANADA,2014,0,8303,0,Malaria
25312,GRANADA,2015,0,8470,0,Malaria
25312,GRANADA,2016,0,8968,0,Malaria
25312,GRANADA,2017,0,9334,0,Malaria
25317,GUACHETA,2007,0,13776,0,Malaria
25317,GUACHETA,2008,0,13535,0,Malaria
25317,GUACHETA,2009,0,13542,0,Malaria
25317,GUACHETA,2010,0,13485,0,Malaria
25317,GUACHETA,2011,1,13827,7.23222680263253e-5,Malaria
25317,GUACHETA,2012,0,13805,0,Malaria
25317,GUACHETA,2013,0,14139,0,Malaria
25317,GUACHETA,2014,0,14230,0,Malaria
25317,GUACHETA,2015,0,14121,0,Malaria
25317,GUACHETA,2016,0,14712,0,Malaria
25317,GUACHETA,2017,0,14785,0,Malaria
25320,GUADUAS,2007,0,43140,0,Malaria
25320,GUADUAS,2008,0,44121,0,Malaria
25320,GUADUAS,2009,0,42954,0,Malaria
25320,GUADUAS,2010,3,43251,6.93625580911424e-5,Malaria
25320,GUADUAS,2011,0,47113,0,Malaria
25320,GUADUAS,2012,0,46941,0,Malaria
25320,GUADUAS,2013,0,47207,0,Malaria
25320,GUADUAS,2014,1,48896,2.0451570680628273e-5,Malaria
25320,GUADUAS,2015,1,47584,2.101546738399462e-5,Malaria
25320,GUADUAS,2016,0,49946,0,Malaria
25320,GUADUAS,2017,0,51068,0,Malaria
25322,GUASCA,2007,0,11880,0,Malaria
25322,GUASCA,2008,0,12128,0,Malaria
25322,GUASCA,2009,0,12757,0,Malaria
25322,GUASCA,2010,0,12457,0,Malaria
25322,GUASCA,2011,0,13253,0,Malaria
25322,GUASCA,2012,1,13313,7.511454968827462e-5,Malaria
25322,GUASCA,2013,0,13715,0,Malaria
25322,GUASCA,2014,0,13882,0,Malaria
25322,GUASCA,2015,0,13929,0,Malaria
25322,GUASCA,2016,0,14492,0,Malaria
25322,GUASCA,2017,0,14873,0,Malaria
25324,GUATAQUI,2007,0,3389,0,Malaria
25324,GUATAQUI,2008,0,3403,0,Malaria
25324,GUATAQUI,2009,0,3646,0,Malaria
25324,GUATAQUI,2010,0,3455,0,Malaria
25324,GUATAQUI,2011,0,3651,0,Malaria
25324,GUATAQUI,2012,0,3578,0,Malaria
25324,GUATAQUI,2013,0,3465,0,Malaria
25324,GUATAQUI,2014,0,3404,0,Malaria
25324,GUATAQUI,2015,0,3421,0,Malaria
25324,GUATAQUI,2016,0,3491,0,Malaria
25324,GUATAQUI,2017,0,3499,0,Malaria
25326,GUATAVITA,2007,0,5707,0,Malaria
25326,GUATAVITA,2008,0,5490,0,Malaria
25326,GUATAVITA,2009,0,5675,0,Malaria
25326,GUATAVITA,2010,0,5921,0,Malaria
25326,GUATAVITA,2011,0,6004,0,Malaria
25326,GUATAVITA,2012,0,6266,0,Malaria
25326,GUATAVITA,2013,0,6496,0,Malaria
25326,GUATAVITA,2014,0,6646,0,Malaria
25326,GUATAVITA,2015,0,6291,0,Malaria
