Muni_Code,Muni,Year,Cases,codigo_ibg,Muni_Name
315053, Pingo-d'¡gua,2004,0,3150539,Pingo-d'√Ågua
315053, Pingo-d'¡gua,2005,0,3150539,Pingo-d'√Ågua
315053, Pingo-d'¡gua,2006,1,3150539,Pingo-d'√Ågua
315057, PintÛpolis,2001,1,3150570,Pint√≥polis
315057, PintÛpolis,2002,2,3150570,Pint√≥polis
315057, PintÛpolis,2003,2,3150570,Pint√≥polis
315057, PintÛpolis,2004,1,3150570,Pint√≥polis
315057, PintÛpolis,2005,0,3150570,Pint√≥polis
315057, PintÛpolis,2006,0,3150570,Pint√≥polis
315060, Piracema,2001,2,3150604,Piracema
315060, Piracema,2002,0,3150604,Piracema
315060, Piracema,2003,0,3150604,Piracema
315060, Piracema,2004,0,3150604,Piracema
315060, Piracema,2005,0,3150604,Piracema
315060, Piracema,2006,0,3150604,Piracema
315070, Pirajuba,2001,0,3150703,Pirajuba
315070, Pirajuba,2002,0,3150703,Pirajuba
315070, Pirajuba,2003,1,3150703,Pirajuba
315070, Pirajuba,2004,0,3150703,Pirajuba
315070, Pirajuba,2005,0,3150703,Pirajuba
315070, Pirajuba,2006,0,3150703,Pirajuba
315080, Piranga,2001,9,3150802,Piranga
315080, Piranga,2002,5,3150802,Piranga
315080, Piranga,2003,2,3150802,Piranga
315080, Piranga,2004,1,3150802,Piranga
315080, Piranga,2005,5,3150802,Piranga
315080, Piranga,2006,3,3150802,Piranga
315090, PiranguÁu,2001,0,3150901,Pirangu√ßu
315090, PiranguÁu,2002,0,3150901,Pirangu√ßu
315090, PiranguÁu,2003,0,3150901,Pirangu√ßu
315090, PiranguÁu,2004,0,3150901,Pirangu√ßu
315090, PiranguÁu,2005,0,3150901,Pirangu√ßu
315090, PiranguÁu,2006,1,3150901,Pirangu√ßu
315100, Piranguinho,2001,1,3151008,Piranguinho
315100, Piranguinho,2002,1,3151008,Piranguinho
315100, Piranguinho,2003,0,3151008,Piranguinho
315100, Piranguinho,2004,1,3151008,Piranguinho
315100, Piranguinho,2005,1,3151008,Piranguinho
315100, Piranguinho,2006,0,3151008,Piranguinho
315120, Pirapora,2001,8,3151206,Pirapora
315120, Pirapora,2002,15,3151206,Pirapora
315120, Pirapora,2003,11,3151206,Pirapora
315120, Pirapora,2004,9,3151206,Pirapora
315120, Pirapora,2005,6,3151206,Pirapora
315120, Pirapora,2006,1,3151206,Pirapora
315130, Pira˙ba,2001,0,3151305,Pira√∫ba
315130, Pira˙ba,2002,1,3151305,Pira√∫ba
315130, Pira˙ba,2003,0,3151305,Pira√∫ba
315130, Pira˙ba,2004,0,3151305,Pira√∫ba
315130, Pira˙ba,2005,0,3151305,Pira√∫ba
315130, Pira˙ba,2006,0,3151305,Pira√∫ba
315140, Pitangui,2001,7,3151404,Pitangui
315140, Pitangui,2002,15,3151404,Pitangui
315140, Pitangui,2003,3,3151404,Pitangui
315140, Pitangui,2004,14,3151404,Pitangui
315140, Pitangui,2005,8,3151404,Pitangui
315140, Pitangui,2006,2,3151404,Pitangui
315150, Piumhi,2001,0,3151503,Piumhi
315150, Piumhi,2002,1,3151503,Piumhi
315150, Piumhi,2003,0,3151503,Piumhi
315150, Piumhi,2004,0,3151503,Piumhi
315150, Piumhi,2005,0,3151503,Piumhi
315150, Piumhi,2006,0,3151503,Piumhi
315170, PoÁo Fundo,2001,2,3151701,Po√ßo Fundo
315170, PoÁo Fundo,2002,2,3151701,Po√ßo Fundo
315170, PoÁo Fundo,2003,5,3151701,Po√ßo Fundo
315170, PoÁo Fundo,2004,0,3151701,Po√ßo Fundo
315170, PoÁo Fundo,2005,0,3151701,Po√ßo Fundo
315170, PoÁo Fundo,2006,1,3151701,Po√ßo Fundo
315180, PoÁos de Caldas,2001,1,3151800,Po√ßos de Caldas
315180, PoÁos de Caldas,2002,2,3151800,Po√ßos de Caldas
315180, PoÁos de Caldas,2003,1,3151800,Po√ßos de Caldas
315180, PoÁos de Caldas,2004,1,3151800,Po√ßos de Caldas
315180, PoÁos de Caldas,2005,1,3151800,Po√ßos de Caldas
315180, PoÁos de Caldas,2006,0,3151800,Po√ßos de Caldas
315190, Pocrane,2001,2,3151909,Pocrane
315190, Pocrane,2002,1,3151909,Pocrane
315190, Pocrane,2003,1,3151909,Pocrane
315190, Pocrane,2004,0,3151909,Pocrane
315190, Pocrane,2005,0,3151909,Pocrane
315190, Pocrane,2006,1,3151909,Pocrane
315200, PompÈu,2001,0,3152006,Pomp√©u
315200, PompÈu,2002,2,3152006,Pomp√©u
315200, PompÈu,2003,1,3152006,Pomp√©u
315200, PompÈu,2004,0,3152006,Pomp√©u
315200, PompÈu,2005,3,3152006,Pomp√©u
315200, PompÈu,2006,2,3152006,Pomp√©u
315210, Ponte Nova,2001,0,3152105,Ponte Nova
315210, Ponte Nova,2002,1,3152105,Ponte Nova
315210, Ponte Nova,2003,2,3152105,Ponte Nova
315210, Ponte Nova,2004,1,3152105,Ponte Nova
315210, Ponte Nova,2005,5,3152105,Ponte Nova
315210, Ponte Nova,2006,8,3152105,Ponte Nova
315217, Ponto dos Volantes,2001,0,3152170,Ponto dos Volantes
315217, Ponto dos Volantes,2002,0,3152170,Ponto dos Volantes
315217, Ponto dos Volantes,2003,3,3152170,Ponto dos Volantes
315217, Ponto dos Volantes,2004,1,3152170,Ponto dos Volantes
315217, Ponto dos Volantes,2005,3,3152170,Ponto dos Volantes
315217, Ponto dos Volantes,2006,2,3152170,Ponto dos Volantes
315220, Porteirinha,2001,3,3152204,Porteirinha
315220, Porteirinha,2002,3,3152204,Porteirinha
315220, Porteirinha,2003,0,3152204,Porteirinha
315220, Porteirinha,2004,1,3152204,Porteirinha
315220, Porteirinha,2005,1,3152204,Porteirinha
315220, Porteirinha,2006,2,3152204,Porteirinha
315230, Porto Firme,2001,1,3152303,Porto Firme
315230, Porto Firme,2002,0,3152303,Porto Firme
315230, Porto Firme,2003,0,3152303,Porto Firme
315230, Porto Firme,2004,1,3152303,Porto Firme
315230, Porto Firme,2005,0,3152303,Porto Firme
315230, Porto Firme,2006,1,3152303,Porto Firme
315240, PotÈ,2001,4,3152402,Pot√©
315240, PotÈ,2002,13,3152402,Pot√©
315240, PotÈ,2003,13,3152402,Pot√©
315240, PotÈ,2004,3,3152402,Pot√©
315240, PotÈ,2005,2,3152402,Pot√©
315240, PotÈ,2006,4,3152402,Pot√©
315250, Pouso Alegre,2001,5,3152501,Pouso Alegre
315250, Pouso Alegre,2002,3,3152501,Pouso Alegre
315250, Pouso Alegre,2003,4,3152501,Pouso Alegre
315250, Pouso Alegre,2004,1,3152501,Pouso Alegre
315250, Pouso Alegre,2005,1,3152501,Pouso Alegre
315250, Pouso Alegre,2006,3,3152501,Pouso Alegre
315280, Prata,2001,0,3152808,Prata
315280, Prata,2002,1,3152808,Prata
315280, Prata,2003,0,3152808,Prata
315280, Prata,2004,0,3152808,Prata
315280, Prata,2005,0,3152808,Prata
315280, Prata,2006,0,3152808,Prata
315290, Prat·polis,2001,2,3152907,Prat√°polis
315290, Prat·polis,2002,0,3152907,Prat√°polis
315290, Prat·polis,2003,1,3152907,Prat√°polis
315290, Prat·polis,2004,0,3152907,Prat√°polis
315290, Prat·polis,2005,0,3152907,Prat√°polis
315290, Prat·polis,2006,0,3152907,Prat√°polis
315310, Presidente Bernardes,2001,3,3153103,Presidente Bernardes
315310, Presidente Bernardes,2002,0,3153103,Presidente Bernardes
315310, Presidente Bernardes,2003,1,3153103,Presidente Bernardes
315310, Presidente Bernardes,2004,0,3153103,Presidente Bernardes
315310, Presidente Bernardes,2005,0,3153103,Presidente Bernardes
315310, Presidente Bernardes,2006,0,3153103,Presidente Bernardes
315320, Presidente Juscelino,2001,0,3153202,Presidente Juscelino
315320, Presidente Juscelino,2002,1,3153202,Presidente Juscelino
315320, Presidente Juscelino,2003,1,3153202,Presidente Juscelino
315320, Presidente Juscelino,2004,2,3153202,Presidente Juscelino
315320, Presidente Juscelino,2005,0,3153202,Presidente Juscelino
315320, Presidente Juscelino,2006,0,3153202,Presidente Juscelino
315330, Presidente Kubitschek,2001,1,3153301,Presidente Kubitschek
315330, Presidente Kubitschek,2002,5,3153301,Presidente Kubitschek
315330, Presidente Kubitschek,2003,1,3153301,Presidente Kubitschek
315330, Presidente Kubitschek,2004,0,3153301,Presidente Kubitschek
315330, Presidente Kubitschek,2005,0,3153301,Presidente Kubitschek
315330, Presidente Kubitschek,2006,1,3153301,Presidente Kubitschek
315340, Presidente Oleg·rio,2001,2,3153400,Presidente Oleg√°rio
315340, Presidente Oleg·rio,2002,0,3153400,Presidente Oleg√°rio
315340, Presidente Oleg·rio,2003,0,3153400,Presidente Oleg√°rio
315340, Presidente Oleg·rio,2004,1,3153400,Presidente Oleg√°rio
315340, Presidente Oleg·rio,2005,0,3153400,Presidente Oleg√°rio
315340, Presidente Oleg·rio,2006,0,3153400,Presidente Oleg√°rio
315360, Prudente de Morais,2001,0,3153608,Prudente de Morais
315360, Prudente de Morais,2002,0,3153608,Prudente de Morais
315360, Prudente de Morais,2003,0,3153608,Prudente de Morais
315360, Prudente de Morais,2004,0,3153608,Prudente de Morais
315360, Prudente de Morais,2005,0,3153608,Prudente de Morais
315360, Prudente de Morais,2006,1,3153608,Prudente de Morais
315390, Raposos,2001,1,3153905,Raposos
315390, Raposos,2002,0,3153905,Raposos
315390, Raposos,2003,9,3153905,Raposos
315390, Raposos,2004,5,3153905,Raposos
315390, Raposos,2005,2,3153905,Raposos
315390, Raposos,2006,4,3153905,Raposos
315400, Raul Soares,2001,1,3154002,Raul Soares
315400, Raul Soares,2002,4,3154002,Raul Soares
315400, Raul Soares,2003,6,3154002,Raul Soares
315400, Raul Soares,2004,8,3154002,Raul Soares
315400, Raul Soares,2005,1,3154002,Raul Soares
315400, Raul Soares,2006,8,3154002,Raul Soares
315415, Reduto,2001,0,3154150,Reduto
315415, Reduto,2002,0,3154150,Reduto
315415, Reduto,2003,7,3154150,Reduto
315415, Reduto,2004,0,3154150,Reduto
315415, Reduto,2005,1,3154150,Reduto
315415, Reduto,2006,0,3154150,Reduto
315420, Resende Costa,2001,2,3154200,Resende Costa
315420, Resende Costa,2002,1,3154200,Resende Costa
315420, Resende Costa,2003,1,3154200,Resende Costa
315420, Resende Costa,2004,0,3154200,Resende Costa
315420, Resende Costa,2005,0,3154200,Resende Costa
315420, Resende Costa,2006,1,3154200,Resende Costa
315430, Resplendor,2001,4,3154309,Resplendor
315430, Resplendor,2002,6,3154309,Resplendor
315430, Resplendor,2003,3,3154309,Resplendor
315430, Resplendor,2004,4,3154309,Resplendor
315430, Resplendor,2005,13,3154309,Resplendor
315430, Resplendor,2006,15,3154309,Resplendor
315445, Riachinho,2001,1,3154457,Riachinho
315445, Riachinho,2002,4,3154457,Riachinho
315445, Riachinho,2003,7,3154457,Riachinho
315445, Riachinho,2004,2,3154457,Riachinho
315445, Riachinho,2005,2,3154457,Riachinho
315445, Riachinho,2006,0,3154457,Riachinho
315450, Riacho dos Machados,2001,0,3154507,Riacho dos Machados
315450, Riacho dos Machados,2002,0,3154507,Riacho dos Machados
315450, Riacho dos Machados,2003,0,3154507,Riacho dos Machados
315450, Riacho dos Machados,2004,0,3154507,Riacho dos Machados
315450, Riacho dos Machados,2005,2,3154507,Riacho dos Machados
315450, Riacho dos Machados,2006,0,3154507,Riacho dos Machados
315460, Ribeir„o das Neves,2001,10,3154606,Ribeir√£o das Neves
315460, Ribeir„o das Neves,2002,9,3154606,Ribeir√£o das Neves
315460, Ribeir„o das Neves,2003,5,3154606,Ribeir√£o das Neves
315460, Ribeir„o das Neves,2004,7,3154606,Ribeir√£o das Neves
315460, Ribeir„o das Neves,2005,4,3154606,Ribeir√£o das Neves
315460, Ribeir„o das Neves,2006,3,3154606,Ribeir√£o das Neves
315480, Rio Acima,2001,0,3154804,Rio Acima
315480, Rio Acima,2002,3,3154804,Rio Acima
315480, Rio Acima,2003,1,3154804,Rio Acima
315480, Rio Acima,2004,0,3154804,Rio Acima
315480, Rio Acima,2005,1,3154804,Rio Acima
315480, Rio Acima,2006,13,3154804,Rio Acima
315510, Rio do Prado,2001,1,3155108,Rio do Prado
315510, Rio do Prado,2002,1,3155108,Rio do Prado
315510, Rio do Prado,2003,0,3155108,Rio do Prado
315510, Rio do Prado,2004,2,3155108,Rio do Prado
315510, Rio do Prado,2005,0,3155108,Rio do Prado
315510, Rio do Prado,2006,0,3155108,Rio do Prado
315520, Rio Espera,2001,1,3155207,Rio Espera
315520, Rio Espera,2002,0,3155207,Rio Espera
315520, Rio Espera,2003,0,3155207,Rio Espera
315520, Rio Espera,2004,0,3155207,Rio Espera
315520, Rio Espera,2005,1,3155207,Rio Espera
315520, Rio Espera,2006,0,3155207,Rio Espera
315530, Rio Manso,2001,0,3155306,Rio Manso
315530, Rio Manso,2002,0,3155306,Rio Manso
315530, Rio Manso,2003,0,3155306,Rio Manso
315530, Rio Manso,2004,0,3155306,Rio Manso
315530, Rio Manso,2005,0,3155306,Rio Manso
315530, Rio Manso,2006,3,3155306,Rio Manso
315550, Rio ParanaÌba,2001,1,3155504,Rio Parana√≠ba
315550, Rio ParanaÌba,2002,0,3155504,Rio Parana√≠ba
315550, Rio ParanaÌba,2003,0,3155504,Rio Parana√≠ba
315550, Rio ParanaÌba,2004,0,3155504,Rio Parana√≠ba
315550, Rio ParanaÌba,2005,0,3155504,Rio Parana√≠ba
315550, Rio ParanaÌba,2006,0,3155504,Rio Parana√≠ba
315560, Rio Pardo de Minas,2001,14,3155603,Rio Pardo de Minas
315560, Rio Pardo de Minas,2002,6,3155603,Rio Pardo de Minas
315560, Rio Pardo de Minas,2003,17,3155603,Rio Pardo de Minas
315560, Rio Pardo de Minas,2004,7,3155603,Rio Pardo de Minas
315560, Rio Pardo de Minas,2005,62,3155603,Rio Pardo de Minas
315560, Rio Pardo de Minas,2006,51,3155603,Rio Pardo de Minas
315580, Rio Pomba,2001,0,3155801,Rio Pomba
315580, Rio Pomba,2002,0,3155801,Rio Pomba
315580, Rio Pomba,2003,2,3155801,Rio Pomba
315580, Rio Pomba,2004,0,3155801,Rio Pomba
315580, Rio Pomba,2005,0,3155801,Rio Pomba
315580, Rio Pomba,2006,0,3155801,Rio Pomba
315600, Rio Vermelho,2001,2,3156007,Rio Vermelho
315600, Rio Vermelho,2002,2,3156007,Rio Vermelho
315600, Rio Vermelho,2003,4,3156007,Rio Vermelho
315600, Rio Vermelho,2004,0,3156007,Rio Vermelho
315600, Rio Vermelho,2005,2,3156007,Rio Vermelho
315600, Rio Vermelho,2006,8,3156007,Rio Vermelho
315610, Rit·polis,2001,0,3156106,Rit√°polis
315610, Rit·polis,2002,1,3156106,Rit√°polis
315610, Rit·polis,2003,0,3156106,Rit√°polis
315610, Rit·polis,2004,0,3156106,Rit√°polis
315610, Rit·polis,2005,0,3156106,Rit√°polis
315610, Rit·polis,2006,0,3156106,Rit√°polis
315650, Rubelita,2001,1,3156502,Rubelita
315650, Rubelita,2002,0,3156502,Rubelita
315650, Rubelita,2003,0,3156502,Rubelita
315650, Rubelita,2004,0,3156502,Rubelita
315650, Rubelita,2005,10,3156502,Rubelita
315650, Rubelita,2006,5,3156502,Rubelita
315660, Rubim,2001,22,3156601,Rubim
315660, Rubim,2002,7,3156601,Rubim
315660, Rubim,2003,1,3156601,Rubim
315660, Rubim,2004,0,3156601,Rubim
315660, Rubim,2005,2,3156601,Rubim
315660, Rubim,2006,1,3156601,Rubim
315670, Sabar·,2001,4,3156700,Sabar√°
315670, Sabar·,2002,3,3156700,Sabar√°
315670, Sabar·,2003,14,3156700,Sabar√°
315670, Sabar·,2004,33,3156700,Sabar√°
315670, Sabar·,2005,25,3156700,Sabar√°
315670, Sabar·,2006,24,3156700,Sabar√°
315680, SabinÛpolis,2001,0,3156809,Sabin√≥polis
315680, SabinÛpolis,2002,0,3156809,Sabin√≥polis
315680, SabinÛpolis,2003,1,3156809,Sabin√≥polis
315680, SabinÛpolis,2004,0,3156809,Sabin√≥polis
315680, SabinÛpolis,2005,2,3156809,Sabin√≥polis
315680, SabinÛpolis,2006,5,3156809,Sabin√≥polis
315700, Salinas,2001,13,3157005,Salinas
315700, Salinas,2002,8,3157005,Salinas
315700, Salinas,2003,5,3157005,Salinas
315700, Salinas,2004,8,3157005,Salinas
315700, Salinas,2005,20,3157005,Salinas
315700, Salinas,2006,13,3157005,Salinas
315710, Salto da Divisa,2001,2,3157104,Salto da Divisa
315710, Salto da Divisa,2002,2,3157104,Salto da Divisa
315710, Salto da Divisa,2003,0,3157104,Salto da Divisa
315710, Salto da Divisa,2004,1,3157104,Salto da Divisa
315710, Salto da Divisa,2005,0,3157104,Salto da Divisa
315710, Salto da Divisa,2006,0,3157104,Salto da Divisa
315720, Santa B·rbara,2001,0,3157203,Santa B√°rbara
315720, Santa B·rbara,2002,0,3157203,Santa B√°rbara
315720, Santa B·rbara,2003,0,3157203,Santa B√°rbara
315720, Santa B·rbara,2004,0,3157203,Santa B√°rbara
315720, Santa B·rbara,2005,4,3157203,Santa B√°rbara
315720, Santa B·rbara,2006,1,3157203,Santa B√°rbara
315725, Santa B·rbara do Leste,2001,0,3157252,Santa B√°rbara do Leste
315725, Santa B·rbara do Leste,2002,3,3157252,Santa B√°rbara do Leste
315725, Santa B·rbara do Leste,2003,2,3157252,Santa B√°rbara do Leste
315725, Santa B·rbara do Leste,2004,4,3157252,Santa B√°rbara do Leste
315725, Santa B·rbara do Leste,2005,2,3157252,Santa B√°rbara do Leste
315725, Santa B·rbara do Leste,2006,3,3157252,Santa B√°rbara do Leste
315730, Santa B·rbara do Tug˙rio,2001,0,3157302,Santa B√°rbara do Tug√∫rio
315730, Santa B·rbara do Tug˙rio,2002,1,3157302,Santa B√°rbara do Tug√∫rio
315730, Santa B·rbara do Tug˙rio,2003,0,3157302,Santa B√°rbara do Tug√∫rio
315730, Santa B·rbara do Tug˙rio,2004,0,3157302,Santa B√°rbara do Tug√∫rio
315730, Santa B·rbara do Tug˙rio,2005,1,3157302,Santa B√°rbara do Tug√∫rio
315730, Santa B·rbara do Tug˙rio,2006,0,3157302,Santa B√°rbara do Tug√∫rio
315737, Santa Cruz de Salinas,2001,0,3157377,Santa Cruz de Salinas
315737, Santa Cruz de Salinas,2002,0,3157377,Santa Cruz de Salinas
315737, Santa Cruz de Salinas,2003,0,3157377,Santa Cruz de Salinas
315737, Santa Cruz de Salinas,2004,0,3157377,Santa Cruz de Salinas
315737, Santa Cruz de Salinas,2005,1,3157377,Santa Cruz de Salinas
315737, Santa Cruz de Salinas,2006,1,3157377,Santa Cruz de Salinas
315740, Santa Cruz do Escalvado,2001,0,3157401,Santa Cruz do Escalvado
315740, Santa Cruz do Escalvado,2002,0,3157401,Santa Cruz do Escalvado
315740, Santa Cruz do Escalvado,2003,0,3157401,Santa Cruz do Escalvado
315740, Santa Cruz do Escalvado,2004,1,3157401,Santa Cruz do Escalvado
315740, Santa Cruz do Escalvado,2005,1,3157401,Santa Cruz do Escalvado
315740, Santa Cruz do Escalvado,2006,1,3157401,Santa Cruz do Escalvado
315750, Santa EfigÍnia de Minas,2001,1,3157500,Santa Efig√™nia de Minas
315750, Santa EfigÍnia de Minas,2002,5,3157500,Santa Efig√™nia de Minas
315750, Santa EfigÍnia de Minas,2003,2,3157500,Santa Efig√™nia de Minas
315750, Santa EfigÍnia de Minas,2004,1,3157500,Santa Efig√™nia de Minas
315750, Santa EfigÍnia de Minas,2005,0,3157500,Santa Efig√™nia de Minas
315750, Santa EfigÍnia de Minas,2006,0,3157500,Santa Efig√™nia de Minas
315760, Santa FÈ de Minas,2001,0,3157609,Santa F√© de Minas
315760, Santa FÈ de Minas,2002,1,3157609,Santa F√© de Minas
315760, Santa FÈ de Minas,2003,2,3157609,Santa F√© de Minas
315760, Santa FÈ de Minas,2004,0,3157609,Santa F√© de Minas
315760, Santa FÈ de Minas,2005,0,3157609,Santa F√© de Minas
315760, Santa FÈ de Minas,2006,0,3157609,Santa F√© de Minas
315765, Santa Helena de Minas,2001,0,3157658,Santa Helena de Minas
315765, Santa Helena de Minas,2002,0,3157658,Santa Helena de Minas
315765, Santa Helena de Minas,2003,0,3157658,Santa Helena de Minas
315765, Santa Helena de Minas,2004,1,3157658,Santa Helena de Minas
315765, Santa Helena de Minas,2005,0,3157658,Santa Helena de Minas
315765, Santa Helena de Minas,2006,0,3157658,Santa Helena de Minas
315780, Santa Luzia,2001,22,3157807,Santa Luzia
315780, Santa Luzia,2002,6,3157807,Santa Luzia
315780, Santa Luzia,2003,10,3157807,Santa Luzia
315780, Santa Luzia,2004,9,3157807,Santa Luzia
315780, Santa Luzia,2005,4,3157807,Santa Luzia
315780, Santa Luzia,2006,11,3157807,Santa Luzia
315790, Santa Margarida,2001,4,3157906,Santa Margarida
315790, Santa Margarida,2002,2,3157906,Santa Margarida
315790, Santa Margarida,2003,3,3157906,Santa Margarida
315790, Santa Margarida,2004,6,3157906,Santa Margarida
315790, Santa Margarida,2005,4,3157906,Santa Margarida
315790, Santa Margarida,2006,3,3157906,Santa Margarida
315800, Santa Maria de Itabira,2001,1,3158003,Santa Maria de Itabira
315800, Santa Maria de Itabira,2002,1,3158003,Santa Maria de Itabira
315800, Santa Maria de Itabira,2003,2,3158003,Santa Maria de Itabira
315800, Santa Maria de Itabira,2004,1,3158003,Santa Maria de Itabira
315800, Santa Maria de Itabira,2005,4,3158003,Santa Maria de Itabira
315800, Santa Maria de Itabira,2006,0,3158003,Santa Maria de Itabira
315810, Santa Maria do Salto,2001,2,3158102,Santa Maria do Salto
315810, Santa Maria do Salto,2002,0,3158102,Santa Maria do Salto
315810, Santa Maria do Salto,2003,2,3158102,Santa Maria do Salto
315810, Santa Maria do Salto,2004,3,3158102,Santa Maria do Salto
315810, Santa Maria do Salto,2005,2,3158102,Santa Maria do Salto
315810, Santa Maria do Salto,2006,1,3158102,Santa Maria do Salto
315820, Santa Maria do SuaÁuÌ,2001,12,3158201,Santa Maria do Sua√ßu√≠
315820, Santa Maria do SuaÁuÌ,2002,3,3158201,Santa Maria do Sua√ßu√≠
315820, Santa Maria do SuaÁuÌ,2003,15,3158201,Santa Maria do Sua√ßu√≠
315820, Santa Maria do SuaÁuÌ,2004,10,3158201,Santa Maria do Sua√ßu√≠
315820, Santa Maria do SuaÁuÌ,2005,8,3158201,Santa Maria do Sua√ßu√≠
315820, Santa Maria do SuaÁuÌ,2006,6,3158201,Santa Maria do Sua√ßu√≠
315935, Santa Rita de Minas,2001,0,3159357,Santa Rita de Minas
315935, Santa Rita de Minas,2002,1,3159357,Santa Rita de Minas
315935, Santa Rita de Minas,2003,2,3159357,Santa Rita de Minas
315935, Santa Rita de Minas,2004,1,3159357,Santa Rita de Minas
315935, Santa Rita de Minas,2005,3,3159357,Santa Rita de Minas
315935, Santa Rita de Minas,2006,0,3159357,Santa Rita de Minas
315950, Santa Rita do Itueto,2001,6,3159506,Santa Rita do Itueto
315950, Santa Rita do Itueto,2002,1,3159506,Santa Rita do Itueto
315950, Santa Rita do Itueto,2003,10,3159506,Santa Rita do Itueto
315950, Santa Rita do Itueto,2004,1,3159506,Santa Rita do Itueto
315950, Santa Rita do Itueto,2005,0,3159506,Santa Rita do Itueto
315950, Santa Rita do Itueto,2006,8,3159506,Santa Rita do Itueto
315960, Santa Rita do SapucaÌ,2001,2,3159605,Santa Rita do Sapuca√≠
315960, Santa Rita do SapucaÌ,2002,0,3159605,Santa Rita do Sapuca√≠
315960, Santa Rita do SapucaÌ,2003,1,3159605,Santa Rita do Sapuca√≠
315960, Santa Rita do SapucaÌ,2004,0,3159605,Santa Rita do Sapuca√≠
315960, Santa Rita do SapucaÌ,2005,1,3159605,Santa Rita do Sapuca√≠
